block,basefee,basefee_gwei,gas_used,num_txs,demand_size,avg_premium,avg_premium_gwei,utilization
273,15385559111,15.385559111,154000000,3080,6000,6835126164.518993,6.835126164518994,1.0266666666666666
274,15426587268,15.426587268,152700000,3054,6000,6764611966.597349,6.764611966597349,1.018
275,15454355125,15.454355125,148200000,2964,6000,6811710222.723592,6.811710222723592,0.988
276,15435809898,15.435809898,151650000,3033,6000,6827943760.87097,6.82794376087097,1.011
277,15452789288,15.452789288,148550000,2971,6000,6897446858.880573,6.897446858880573,0.9903333333333333
278,15437851591,15.437851591,153000000,3060,6000,6865017761.852083,6.865017761852084,1.02
279,15468727294,15.468727294,151600000,3032,6000,6881589738.619879,6.881589738619879,1.0106666666666666
280,15485227269,15.485227269,150350000,3007,6000,6906276889.609083,6.906276889609083,1.0023333333333333
281,15488840488,15.488840488,149100000,2982,6000,6863807919.016345,6.863807919016345,0.994
282,15479547183,15.479547183,150050000,3001,6000,6881483740.4734125,6.881483740473413,1.0003333333333333
283,15480063167,15.480063167,148800000,2976,6000,6809658906.10683,6.809658906106829,0.992
284,15467679116,15.467679116,153700000,3074,6000,6832893238.682841,6.832893238682841,1.0246666666666666
285,15505832724,15.505832724,152150000,3043,6000,6865359763.980356,6.865359763980356,1.0143333333333333
286,15528057750,15.52805775,148800000,2976,6000,6875532470.55445,6.87553247055445,0.992
287,15515635303,15.515635303,148900000,2978,6000,6847338358.99108,6.84733835899108,0.9926666666666667
288,15504257170,15.50425717,147650000,2953,6000,6834349183.906473,6.834349183906473,0.9843333333333333
289,15479967167,15.479967167,151050000,3021,6000,6799992850.625999,6.7999928506259995,1.007
290,15490803144,15.490803144,150800000,3016,6000,6876183662.987645,6.876183662987645,1.0053333333333334
291,15499064905,15.499064905,150550000,3011,6000,6840826386.163615,6.840826386163616,1.0036666666666667
292,15504747895,15.504747895,148350000,2967,6000,6874653846.382733,6.874653846382733,0.989
293,15487692672,15.487692672,146450000,2929,6000,6888292158.7210655,6.8882921587210655,0.9763333333333334
294,15451038466,15.451038466,149150000,2983,6000,6849413506.071452,6.8494135060714525,0.9943333333333333
295,15442282877,15.442282877,150650000,3013,6000,6808158205.590936,6.808158205590936,1.0043333333333333
296,15448974532,15.448974532,152900000,3058,6000,6854651587.703304,6.854651587703304,1.0193333333333334
297,15478842549,15.478842549,149650000,2993,6000,6831132617.449902,6.831132617449901,0.9976666666666667
298,15475230819,15.475230819,148650000,2973,6000,6790743976.482962,6.790743976482962,0.991
299,15461303111,15.461303111,151450000,3029,6000,6915632616.423256,6.915632616423256,1.0096666666666667
