block,basefee,basefee_gwei,gas_used,num_txs,demand_size,avg_premium,avg_premium_gwei,utilization
243,160000000,0.16,140448724,4681,4681,7664306670.718099,7.664306670718099,0.70224362
244,160000000,0.16,145334532,4844,4844,7825814806.317203,7.825814806317203,0.72667266
245,160000000,0.16,149999994,4999,4999,7848020922.841431,7.848020922841431,0.74999997
246,160000000,0.16,154385146,5146,5146,7754460703.115712,7.754460703115712,0.77192573
247,160000000,0.16,158456405,5281,5281,7753523116.950433,7.753523116950433,0.792282025
248,160000000,0.16,162155405,5405,5405,7724131405.951749,7.7241314059517485,0.810777025
249,160000000,0.16,165450000,5515,5515,7676314481.679485,7.676314481679485,0.82725
250,160000000,0.16,168300000,5610,5610,7786511740.368484,7.786511740368484,0.8415
251,160000000,0.16,170675689,5689,5689,7776827868.412233,7.776827868412234,0.853378445
252,160000000,0.16,172547253,5751,5751,7708093059.776506,7.708093059776506,0.862736265
253,160000000,0.16,173903184,5796,5796,7639493463.314004,7.639493463314004,0.86951592
254,160000000,0.16,174725824,5824,5824,7764755206.774507,7.764755206774507,0.87362912
255,160000000,0.16,174995833,5833,5833,7715778878.595843,7.715778878595843,0.874979165
256,160000000,0.16,174725824,5824,5824,7723341679.336979,7.723341679336979,0.87362912
257,160000000,0.16,173903184,5796,5796,7677781149.494245,7.677781149494245,0.86951592
258,160000000,0.16,172547253,5751,5751,7758620390.383853,7.758620390383853,0.862736265
259,160000000,0.16,170675689,5689,5689,7708290898.254993,7.708290898254994,0.853378445
260,160000000,0.16,168300000,5610,5610,7686429334.858143,7.6864293348581425,0.8415
261,160000000,0.16,165450000,5515,5515,7835843417.082737,7.835843417082737,0.82725
262,160000000,0.16,162155405,5405,5405,7781153971.094322,7.781153971094322,0.810777025
263,160000000,0.16,158456405,5281,5281,7696761781.561606,7.696761781561606,0.792282025
264,160000000,0.16,154385146,5146,5146,7770484727.964001,7.770484727964001,0.77192573
265,160000000,0.16,150000000,5000,5000,7693404625.024267,7.693404625024267,0.75
266,160000000,0.16,145334532,4844,4844,7841702951.99965,7.84170295199965,0.72667266
267,160000000,0.16,140448724,4681,4681,7668898701.623861,7.668898701623862,0.70224362
268,160000000,0.16,135394513,4513,4513,7638918546.445366,7.638918546445366,0.676972565
269,160000000,0.16,130226040,4340,4340,7722446284.967049,7.722446284967049,0.6511302
270,160000000,0.16,124996664,4166,4166,7818981300.259749,7.8189813002597495,0.62498332
271,160000000,0.16,119771976,3992,3992,7844955263.179307,7.844955263179307,0.59885988
272,160000000,0.16,114603820,3820,3820,7738275423.309943,7.738275423309943,0.5730191
273,160000000,0.16,109548255,3651,3651,7845878728.645683,7.845878728645683,0.547741275
274,160000000,0.16,104660928,3488,3488,7701491343.305327,7.701491343305327,0.52330464
275,160000000,0.16,99999999,3333,3333,7870838157.687282,7.870838157687282,0.499999995
276,160000000,0.16,95610000,3187,3187,7663483616.867655,7.663483616867655,0.47805
277,160000000,0.16,91542204,3051,3051,7674488171.049622,7.674488171049622,0.45771102
278,160000000,0.16,87840000,2928,2928,7731203080.231445,7.731203080231445,0.4392
279,160000000,0.16,84548454,2818,2818,7829966146.99861,7.8299661469986095,0.42274227
280,160000000,0.16,81698169,2723,2723,7785694520.271088,7.785694520271088,0.408490845
281,160000000,0.16,79322644,2644,2644,7911619244.638107,7.911619244638107,0.39661322
282,160000000,0.16,77445486,2581,2581,7662310485.962065,7.662310485962065,0.38722743
283,160000000,0.16,76090144,2536,2536,7856460519.25344,7.85646051925344,0.38045072
284,160000000,0.16,75272509,2509,2509,7809533710.015287,7.8095337100152875,0.376362545
285,160000000,0.16,75000000,2500,2500,7687241305.16931,7.68724130516931,0.375
286,160000000,0.16,75272509,2509,2509,7757590111.207459,7.75759011120746,0.376362545
287,160000000,0.16,76090144,2536,2536,7661762907.962111,7.661762907962111,0.38045072
288,160000000,0.16,77445486,2581,2581,7794775328.366354,7.794775328366354,0.38722743
