block,basefee,basefee_gwei,gas_used,num_txs,demand_size,avg_premium,avg_premium_gwei,utilization
246,25039342558,25.039342558,102194179,1019,2000,11743102975.313557,11.743102975313557,1.02194179
247,25094283357,25.094283357,94545367,952,2000,11607751659.77679,11.60775165977679,0.94545367
248,24957403250,24.95740325,104195656,1028,2000,11715261265.79057,11.71526126579057,1.04195656
249,25062115928,25.062115928,96499460,964,2000,11702802034.465534,11.702802034465535,0.9649946
250,24974384988,24.974384988,97817415,988,2000,11665347607.161846,11.665347607161847,0.97817415
251,24919876269,24.919876269,101635165,1012,2000,11646006309.727453,11.646006309727452,1.01635165
252,24960624378,24.960624378,102614568,1028,2000,11467797199.149845,11.467797199149846,1.02614568
253,25025885627,25.025885627,94017158,950,2000,11742641712.910957,11.742641712910958,0.94017158
254,24876159707,24.876159707,100647875,1015,2000,11569895415.409819,11.56989541540982,1.00647875
255,24892276348,24.892276348,103065572,1013,2000,11628611518.591166,11.628611518591166,1.03065572
256,24968585413,24.968585413,100910626,1016,2000,11564767842.408916,11.564767842408916,1.00910626
257,24991322456,24.991322456,104056251,1040,2000,11646798133.605734,11.646798133605733,1.04056251
258,25092693532,25.092693532,96888853,972,2000,11779894349.279312,11.779894349279312,0.96888853
259,25014626473,25.014626473,99313000,987,2000,11768643384.40061,11.76864338440061,0.99313
260,24997441424,24.997441424,100109934,1004,2000,11655608029.601322,11.655608029601321,1.00109934
261,25000189492,25.000189492,102825628,1022,2000,11662023476.207024,11.662023476207024,1.02825628
262,25070830727,25.070830727,94972833,939,2000,11692195113.022314,11.692195113022315,0.94972833
263,24944795474,24.944795474,102925070,1036,2000,11638449048.264904,11.638449048264905,1.0292507
264,25017760746,25.017760746,99728571,990,2000,11695101575.74626,11.695101575746259,0.99728571
265,25010970200,25.0109702,104099085,1042,2000,11651068508.956326,11.651068508956326,1.04099085
266,25113492292,25.113492292,100494341,987,2000,11808683910.783543,11.808683910783543,1.00494341
267,25125906920,25.12590692,98704433,986,2000,11704073577.049362,11.704073577049362,0.98704433
268,25093354624,25.093354624,94385561,957,2000,11640345482.904686,11.640345482904687,0.94385561
269,24952469515,24.952469515,102572991,1023,2000,11756524064.727753,11.756524064727753,1.02572991
270,25016671994,25.016671994,102532669,1029,2000,11808058008.58921,11.80805800858921,1.02532669
271,25080030943,25.080030943,98730499,981,2000,11724327874.74069,11.72432787474069,0.98730499
272,25048191818,25.048191818,99325712,980,2000,11633006731.879519,11.633006731879519,0.99325712
273,25031302122,25.031302122,99100372,989,2000,11632447023.809666,11.632447023809666,0.99100372
274,25008783261,25.008783261,100374481,977,2000,11631982499.89096,11.631982499890961,1.00374481
275,25018148575,25.018148575,101557541,1005,2000,11751789087.192858,11.751789087192858,1.01557541
276,25057115367,25.057115367,95859651,955,2000,11751289540.760313,11.751289540760313,0.95859651
277,24953370164,24.953370164,99709178,988,2000,11640820631.37472,11.64082063137472,0.99709178
278,24946113174,24.946113174,105312357,1041,2000,11539852159.938108,11.539852159938109,1.05312357
279,25078635832,25.078635832,93993279,943,2000,11592004630.109272,11.592004630109273,0.93993279
280,24927995463,24.927995463,101787212,1007,2000,11673238062.275946,11.673238062275946,1.01787212
281,24972547075,24.972547075,100905030,1000,2000,11706816999.391289,11.70681699939129,1.0090503
282,24995147979,24.995147979,100344599,1001,2000,11642884399.947798,11.642884399947798,1.00344599
283,25003761281,25.003761281,101381864,1008,2000,11693399864.793442,11.693399864793442,1.01381864
284,25038313078,25.038313078,99194273,978,2000,11675318766.181677,11.675318766181677,0.99194273
285,25018139033,25.018139033,101489158,1001,2000,11614183170.314194,11.614183170314194,1.01489158
286,25055394994,25.055394994,101930985,1013,2000,11609139838.20265,11.60913983820265,1.01930985
287,25103776585,25.103776585,97689506,966,2000,11551321316.502975,11.551321316502975,0.97689506
288,25045774459,25.045774459,96526094,962,2000,11612861585.511581,11.612861585511581,0.96526094
289,24958767792,24.958767792,105762622,1048,2000,11685912849.788462,11.685912849788462,1.05762622
290,25102595736,25.102595736,102325822,1026,2000,11712624318.127277,11.712624318127277,1.02325822
291,25160979905,25.160979905,98599381,983,2000,11729964902.699669,11.729964902699669,0.98599381
292,25125738958,25.125738958,100604199,1016,2000,11645993802.802553,11.645993802802554,1.00604199
293,25140919904,25.140919904,96819509,978,2000,11687190940.677975,11.687190940677974,0.96819509
294,25060959434,25.060959434,100931791,1002,2000,11696247529.862984,11.696247529862983,1.00931791
295,25084311010,25.08431101,102239664,1025,2000,11696323797.766718,11.696323797766718,1.02239664
296,25140491438,25.140491438,101196964,998,2000,11625207517.997278,11.625207517997278,1.01196964
297,25170583701,25.170583701,99260026,992,2000,11722962245.670185,11.722962245670185,0.99260026
298,25151958123,25.151958123,96283182,954,2000,11672396391.425127,11.672396391425128,0.96283182
299,25058472872,25.058472872,101052849,1001,2000,11763944001.659033,11.763944001659032,1.01052849
